stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type
4837-parent,4837-parent,Elm St @ Harris St,,,,42.505731,-70.85282,LocalBus,,,,1,,1,Marblehead,Elm Street,Harris Street,3
4837,4837,Elm St @ Harris St,,,,42.505731,-70.85282,LocalBus,,,,0,4837-parent,1,Marblehead,Elm Street,Harris Street,3
7885-parent,7885-parent,South Rd opp Hartford St,,,,42.487985,-71.27875,LocalBus,,,,1,,1,Bedford,South Road,Hartford Street,3
7885,7885,South Rd opp Hartford St,,,,42.487985,-71.27875,LocalBus,,,,0,7885-parent,1,Bedford,South Road,Hartford Street,3
6956-parent,6956-parent,Main St @ Madison Ave West,,,,42.443802,-71.134773,LocalBus,,,,1,,1,Winchester,Main Street,Madison Avenue West,3
6956,6956,Main St @ Madison Ave West,,,,42.443802,-71.134773,LocalBus,,,,0,6956-parent,1,Winchester,Main Street,Madison Avenue West,3
8343-parent,8343-parent,Opp 1557 River St,,,,42.248471,-71.131703,LocalBus,,,,1,,1,Boston,River Street,Church Street,3
8343,8343,Opp 1557 River St,,,,42.248471,-71.131703,LocalBus,,,,0,8343-parent,1,Boston,River Street,Church Street,3
1922-parent,1922-parent,Ipswich St @ Boylston St,,,,42.345285,-71.095432,LocalBus,,,,1,,1,Boston,Ipswich Street,Boylston Street,3
1922,1922,Ipswich St @ Boylston St,,,,42.345285,-71.095432,LocalBus,,,,0,1922-parent,1,Boston,Ipswich Street,Boylston Street,3
9070117-parent,9070117-parent,Sutherland Road - Commonwealth Ave @ Colborne Rd,,,,42.34186,-71.14758,,,,,1,,1,Boston,Commonwealth Avenue,Colborne Road,3
9070117,9070117,Sutherland Road - Commonwealth Ave @ Colborne Rd,,,,42.34186,-71.14758,,,,,0,9070117-parent,1,Boston,Commonwealth Avenue,Colborne Road,3
2574-parent,2574-parent,51 Bow St,,,,42.38163,-71.098527,LocalBus,,,,1,,0,Somerville,Bow Street,Summer Street,3
2574,2574,51 Bow St,,,,42.38163,-71.098527,LocalBus,,,,0,2574-parent,0,Somerville,Bow Street,Summer Street,3
4338-parent,4338-parent,Pleasant St @ Hazel St,,,,42.251004,-71.057536,LocalBus,,,,1,,1,Milton,Pleasant Street,Hazel Street,3
4338,4338,Pleasant St @ Hazel St,,,,42.251004,-71.057536,LocalBus,,,,0,4338-parent,1,Milton,Pleasant Street,Hazel Street,3
9327-parent,9327-parent,Salem St @ Spring St,,,,42.527169,-71.096547,LocalBus,,,,1,,1,Reading,Salem Street,Spring Street,3
9327,9327,Salem St @ Spring St,,,,42.527169,-71.096547,LocalBus,,,,0,9327-parent,1,Reading,Salem Street,Spring Street,3
2554-parent,2554-parent,N Harvard St @ Franklin St,,,,42.361884,-71.130488,LocalBus,,,,1,,1,Boston,North Harvard Street,Franklin Street,3
2554,2554,N Harvard St @ Franklin St,,,,42.361884,-71.130488,LocalBus,,,,0,2554-parent,1,Boston,North Harvard Street,Franklin Street,3
8556-parent,8556-parent,Spiers Rd @ Dedham St,,,,42.29468,-71.178978,LocalBus,,,,1,,1,Newton,Spiers Road,Dedham Street,3
8556,8556,Spiers Rd @ Dedham St,,,,42.29468,-71.178978,LocalBus,,,,0,8556-parent,1,Newton,Spiers Road,Dedham Street,3
85564-parent,85564-parent,Baker St @ Capital St,,,,42.285899,-71.170734,LocalBus,,,,1,,1,Boston,Baker Street,Capital Street,3
85564,85564,Baker St @ Capital St,,,,42.285899,-71.170734,LocalBus,,,,0,85564-parent,1,Boston,Baker Street,Capital Street,3
4485-parent,4485-parent,Western Ave @ Mall St,,,,42.464616,-70.963189,LocalBus,,,,1,,1,Lynn,Western Avenue,Mall Street,3
4485,4485,Western Ave @ Mall St,,,,42.464616,-70.963189,LocalBus,,,,0,4485-parent,1,Lynn,Western Avenue,Mall Street,3
13403-parent,13403-parent,Opp 254 Quarry St,,,,42.248427,-71.020566,LocalBus,,,,1,,1,Quincy,Quarry Street,,3
13403,13403,Opp 254 Quarry St,,,,42.248427,-71.020566,LocalBus,,,,0,13403-parent,1,Quincy,Quarry Street,,3
22671-parent,22671-parent,Massachusetts Ave @ Lafayette St,,,,42.401638,-71.137324,LocalBus,,,,1,,1,Arlington,Massachusetts Avenue,Lafayette Street,3
22671,22671,Massachusetts Ave @ Lafayette St,,,,42.401638,-71.137324,LocalBus,,,,0,22671-parent,1,Arlington,Massachusetts Avenue,Lafayette Street,3
71609-parent,71609-parent,Washington St from Chapman St to Pleasant St,,,,42.17266,-71.13844,LocalBus,,,,1,,1,Canton,Washington Street,Dedham Street,3
71609,71609,Washington St from Chapman St to Pleasant St,,,,42.17266,-71.13844,LocalBus,,,,0,71609-parent,1,Canton,Washington Street,Dedham Street,3
3830-parent,3830-parent,South St opp Arnold St,,,,42.244109,-70.985646,LocalBus,,,,1,,1,Quincy,South Street,Arnold Street,3
3830,3830,South St opp Arnold St,,,,42.244109,-70.985646,LocalBus,,,,0,3830-parent,1,Quincy,South Street,Arnold Street,3
4187-parent,4187-parent,307 N Main St,,,,42.168099,-71.044974,LocalBus,,,,1,,1,Randolph,North Main Street,Pleasant Street,3
4187,4187,307 N Main St,,,,42.168099,-71.044974,LocalBus,,,,0,4187-parent,1,Randolph,North Main Street,Pleasant Street,3
8239-parent,8239-parent,99 Cambridge St,,,,42.496674,-71.19443,LocalBus,,,,1,,1,Burlington,Cambridge Street,,3
8239,8239,99 Cambridge St,,,,42.496674,-71.19443,LocalBus,,,,0,8239-parent,1,Burlington,Cambridge Street,,3
3121-parent,3121-parent,W Squantum St opp Harriet Ave,,,,42.270172,-71.033544,LocalBus,,,,1,,1,Quincy,West Squantum Street,Harriet Avenue,3
3121,3121,W Squantum St opp Harriet Ave,,,,42.270172,-71.033544,LocalBus,,,,0,3121-parent,1,Quincy,West Squantum Street,Harriet Avenue,3
3533-parent,3533-parent,Bridge St @ Evans St,,,,42.242526,-70.959567,LocalBus,,,,1,,1,Weymouth,Bridge Street,Evans Street,3
3533,3533,Bridge St @ Evans St,,,,42.242526,-70.959567,LocalBus,,,,0,3533-parent,1,Weymouth,Bridge Street,Evans Street,3
2943-parent,2943-parent,48 Pleasant St,,,,42.423802,-71.20816,LocalBus,,,,1,,1,Lexington,Pleasant Street,,3
2943,2943,48 Pleasant St,,,,42.423802,-71.20816,LocalBus,,,,0,2943-parent,1,Lexington,Pleasant Street,,3
2628-parent,2628-parent,Grove St @ Highland Ave,,,,42.396024,-71.120198,LocalBus,,,,1,,1,Somerville,Grove Street,Busway,3
2628,2628,Grove St @ Highland Ave,,,,42.396024,-71.120198,LocalBus,,,,0,2628-parent,1,Somerville,Grove Street,Busway,3
8274-parent,8274-parent,144 Mystic St opp Rangely Rd,,,,42.420083,-71.152743,LocalBus,,,,1,,1,Arlington,Mystic Street,Rangeley Road,3
8274,8274,144 Mystic St opp Rangely Rd,,,,42.420083,-71.152743,LocalBus,,,,0,8274-parent,1,Arlington,Mystic Street,Rangeley Road,3
6862-parent,6862-parent,Broadway @ Euclid Ave,,,,42.487866,-70.959263,LocalBus,,,,1,,1,Lynn,Euclid Avenue,Broadway,3
6862,6862,Broadway @ Euclid Ave,,,,42.487866,-70.959263,LocalBus,,,,0,6862-parent,1,Lynn,Euclid Avenue,Broadway,3
71405-parent,71405-parent,Main St opp Spring St,,,,42.302374,-70.905661,LocalBus,,,,1,,1,Hull,Spring Street,Main Street,3
71405,71405,Main St opp Spring St,,,,42.302374,-70.905661,LocalBus,,,,0,71405-parent,1,Hull,Spring Street,Main Street,3
4861-parent,4861-parent,Humphrey St @ Crossman Ave,,,,42.481287,-70.889618,LocalBus,,,,1,,0,Swampscott,Humphrey Street,,3
4861,4861,Humphrey St @ Crossman Ave,,,,42.481287,-70.889618,LocalBus,,,,0,4861-parent,0,Swampscott,Humphrey Street,,3
71463-parent,71463-parent,Spring St from Y St to Main St,,,,42.3028,-70.90353,LocalBus,,,,1,,1,Hull,Spring Street,Gallop Hill Road,3
71463,71463,Spring St from Y St to Main St,,,,42.3028,-70.90353,LocalBus,,,,0,71463-parent,1,Hull,Spring Street,Gallop Hill Road,3
6292-parent,6292-parent,Orient Ave @ Selma St,,,,42.390106,-71.003808,LocalBus,,,,1,,0,Boston,Orient Avenue,Selma Street,3
6292,6292,Orient Ave @ Selma St,,,,42.390106,-71.003808,LocalBus,,,,0,6292-parent,0,Boston,Orient Avenue,Selma Street,3
7844-parent,7844-parent,Crescent St @ Brown St,,,,42.366263,-71.243254,LocalBus,,,,1,,1,Waltham,Crescent Street,Brown Street,3
7844,7844,Crescent St @ Brown St,,,,42.366263,-71.243254,LocalBus,,,,0,7844-parent,1,Waltham,Crescent Street,Brown Street,3
4230-parent,4230-parent,Main St opp Demarco Park,,,,42.133687,-71.039778,LocalBus,,,,1,,1,Avon,North Main Street,,3
4230,4230,Main St opp Demarco Park,,,,42.133687,-71.039778,LocalBus,,,,0,4230-parent,1,Avon,North Main Street,,3
77379-parent,77379-parent,High St @ Hamblin Rd,,,,42.364216,-71.226737,LocalBus,,,,1,,1,Waltham,High Street,Joyce Road,3
77379,77379,High St @ Hamblin Rd,,,,42.364216,-71.226737,LocalBus,,,,0,77379-parent,1,Waltham,High Street,Joyce Road,3
17419-parent,17419-parent,Salem St @ Cutler Hwy,,,,42.437464,-71.01978,LocalBus,,,,1,,1,Revere,Salem Street,Ramp - Rt 1 Northbound To Salem St,3
17419,17419,Salem St @ Cutler Hwy,,,,42.437464,-71.01978,LocalBus,,,,0,17419-parent,1,Revere,Salem Street,Ramp - Rt 1 Northbound To Salem St,3
2836-parent,2836-parent,Warren St @ Church St,,,,42.375093,-71.063606,LocalBus,,,,1,,1,Boston,Warren Street,,3
2836,2836,Warren St @ Church St,,,,42.375093,-71.063606,LocalBus,,,,0,2836-parent,1,Boston,Warren Street,,3
8151-parent,8151-parent,Elliot St opp Charles St,,,,42.316188,-71.213877,LocalBus,,,,1,,1,Newton,Elliot Street,Charles Street,3
8151,8151,Elliot St opp Charles St,,,,42.316188,-71.213877,LocalBus,,,,0,8151-parent,1,Newton,Elliot Street,Charles Street,3
place-PB-0212,place-PB-0212,Whitman,,,,42.082749,-70.923411,CR-zone-5,,,,1,,1,Whitman,,,
place-PB-0212-0,place-PB-0212-0,platform 0,,,,42.082749,-70.923411,CR-zone-5,,,,0,place-PB-0212,1,Whitman,,,2
place-PB-0212-1,place-PB-0212-1,platform 1,,,,42.082749,-70.923411,CR-zone-5,,,,0,place-PB-0212,1,Whitman,,,2
5349-parent,5349-parent,Ferry St @ Belmont St,,,,42.420114,-71.054897,LocalBus,,,,1,,1,Malden,Ferry Street,Belmont Street,3
5349,5349,Ferry St @ Belmont St,,,,42.420114,-71.054897,LocalBus,,,,0,5349-parent,1,Malden,Ferry Street,Belmont Street,3
4184-parent,4184-parent,N Main St @ Wales Ave,,,,42.172098,-71.047296,LocalBus,,,,1,,1,Randolph,North Main Street,,3
4184,4184,N Main St @ Wales Ave,,,,42.172098,-71.047296,LocalBus,,,,0,4184-parent,1,Randolph,North Main Street,,3
441-parent,441-parent,Norfolk St @ Willowwood St,,,,42.282708,-71.085274,LocalBus,,,,1,,1,Boston,Norfolk Street,Hannon Street,3
441,441,Norfolk St @ Willowwood St,,,,42.282708,-71.085274,LocalBus,,,,0,441-parent,1,Boston,Norfolk Street,Hannon Street,3
4743-parent,4743-parent,Lynnway @ Harding St,,,,42.451087,-70.962647,LocalBus,,,,1,,1,Lynn,Lynnway,Harding Street,3
4743,4743,Lynnway @ Harding St,,,,42.451087,-70.962647,LocalBus,,,,0,4743-parent,1,Lynn,Lynnway,Harding Street,3
1064-parent,1064-parent,Western Ave @ Putnam Ave,,,,42.364492,-71.114114,LocalBus,,,,1,,1,Cambridge,Western Avenue,Putnam Avenue,3
1064,1064,Western Ave @ Putnam Ave,,,,42.364492,-71.114114,LocalBus,,,,0,1064-parent,1,Cambridge,Western Avenue,Putnam Avenue,3
161-parent,161-parent,W Broadway @ D St,,,,42.338923,-71.050952,LocalBus,,,,1,,1,Boston,West Broadway,D Street,3
161,161,W Broadway @ D St,,,,42.338923,-71.050952,LocalBus,,,,0,161-parent,1,Boston,West Broadway,D Street,3
2838-parent,2838-parent,Main St @ Walker St,,,,42.378342,-71.067914,LocalBus,,,,1,,1,Boston,Main Street,Walker Street,3
2838,2838,Main St @ Walker St,,,,42.378342,-71.067914,LocalBus,,,,0,2838-parent,1,Boston,Main Street,Walker Street,3
467-parent,467-parent,Washington Street @ Four Corners / Geneva Station,,,,42.303388,-71.078466,LocalBus,,,,1,,1,Boston,Washington Street,Erie Street,3
467,467,Washington Street @ Four Corners / Geneva Station,,,,42.303388,-71.078466,LocalBus,,,,0,467-parent,1,Boston,Washington Street,Erie Street,3
8450-parent,8450-parent,Bedford St @ National Guard Armory,,,,42.474968,-71.249636,LocalBus,,,,1,,1,Lexington,Bedford Street,,3
8450,8450,Bedford St @ National Guard Armory,,,,42.474968,-71.249636,LocalBus,,,,0,8450-parent,1,Lexington,Bedford Street,,3
6147-parent,6147-parent,12 Essex St,,,,42.475492,-70.927088,LocalBus,,,,1,,1,Lynn,Essex Street,,3
6147,6147,12 Essex St,,,,42.475492,-70.927088,LocalBus,,,,0,6147-parent,1,Lynn,Essex Street,,3
4786-parent,4786-parent,Humphrey St @ Clifton Ave,,,,42.486288,-70.884625,LocalBus,,,,1,,1,Marblehead,Humphrey Street,Clifton Avenue,3
4786,4786,Humphrey St @ Clifton Ave,,,,42.486288,-70.884625,LocalBus,,,,0,4786-parent,1,Marblehead,Humphrey Street,Clifton Avenue,3
71627-parent,71627-parent,Blue Hill Ave from Brush Hill Rd to Oak St,,,,42.26176,-71.09619,LocalBus,,,,1,,1,Milton,Blue Hill Avenue,Belvoir Road,3
71627,71627,Blue Hill Ave from Brush Hill Rd to Oak St,,,,42.26176,-71.09619,LocalBus,,,,0,71627-parent,1,Milton,Blue Hill Avenue,Belvoir Road,3
place-PB-0158,place-PB-0158,South Weymouth,,,,42.155025,-70.953302,CR-zone-3,,,,1,,1,Weymouth,,,
place-PB-0158-0,place-PB-0158-0,platform 0,,,,42.155025,-70.953302,CR-zone-3,,,,0,place-PB-0158,1,Weymouth,,,2
place-PB-0158-1,place-PB-0158-1,platform 1,,,,42.155025,-70.953302,CR-zone-3,,,,0,place-PB-0158,1,Weymouth,,,2
7242-parent,7242-parent,Washington St @ Beacon Hill Ave,,,,42.467861,-70.953569,LocalBus,,,,1,,1,Lynn,Washington Street,Hanover Street,3
7242,7242,Washington St @ Beacon Hill Ave,,,,42.467861,-70.953569,LocalBus,,,,0,7242-parent,1,Lynn,Washington Street,Hanover Street,3
1378-parent,1378-parent,Harvard Ave @ Commonwealth Ave,,,,42.350034,-71.130722,LocalBus,,,,1,,1,Boston,Harvard Avenue,Commonwealth Avenue Frontage Road Eastbound,3
1378,1378,Harvard Ave @ Commonwealth Ave,,,,42.350034,-71.130722,LocalBus,,,,0,1378-parent,1,Boston,Harvard Avenue,Commonwealth Avenue Frontage Road Eastbound,3
7812-parent,7812-parent,River St @ Newton St,,,,42.373465,-71.228258,LocalBus,,,,1,,1,Waltham,River Street,Newton Street,3
7812,7812,River St @ Newton St,,,,42.373465,-71.228258,LocalBus,,,,0,7812-parent,1,Waltham,River Street,Newton Street,3
15990-parent,15990-parent,159 Main St opp Collincote St,,,,42.491698,-71.100605,LocalBus,,,,1,,1,Stoneham,Main Street,,3
15990,15990,159 Main St opp Collincote St,,,,42.491698,-71.100605,LocalBus,,,,0,15990-parent,1,Stoneham,Main Street,,3
3998-parent,3998-parent,S Franklin St opp Laurel Pk,,,,42.133806,-71.007467,LocalBus,,,,1,,1,Holbrook,South Franklin Street,Laurel Park,3
3998,3998,S Franklin St opp Laurel Pk,,,,42.133806,-71.007467,LocalBus,,,,0,3998-parent,1,Holbrook,South Franklin Street,Laurel Park,3
6170-parent,6170-parent,Loring Ave @ Rainbow Terr,,,,42.502632,-70.893544,LocalBus,,,,1,,1,Salem,Loring Avenue,Rainbow Terrace,3
6170,6170,Loring Ave @ Rainbow Terr,,,,42.502632,-70.893544,LocalBus,,,,0,6170-parent,1,Salem,Loring Avenue,Rainbow Terrace,3
8245-parent,8245-parent,81 Cambridge Rd opp Locust St,,,,42.475386,-71.182285,LocalBus,,,,1,,2,Woburn,Cambridge Street,Locust Street,3
8245,8245,81 Cambridge Rd opp Locust St,,,,42.475386,-71.182285,LocalBus,,,,0,8245-parent,2,Woburn,Cambridge Street,Locust Street,3
6180-parent,6180-parent,Lafayette St @ Harbor St,,,,42.517502,-70.892975,LocalBus,,,,1,,1,Salem,Lafayette Street,Harbor Street,3
6180,6180,Lafayette St @ Harbor St,,,,42.517502,-70.892975,LocalBus,,,,0,6180-parent,1,Salem,Lafayette Street,Harbor Street,3
3177-parent,3177-parent,Harvard St @ Hamilton Ave,,,,42.266381,-71.035442,LocalBus,,,,1,,1,Quincy,Harvard Street,Hamilton Avenue,3
3177,3177,Harvard St @ Hamilton Ave,,,,42.266381,-71.035442,LocalBus,,,,0,3177-parent,1,Quincy,Harvard Street,Hamilton Avenue,3
13093-parent,13093-parent,Adams St @ Grenwold Rd,,,,42.253016,-71.017747,LocalBus,,,,1,,1,Quincy,Adams Street,Whitwell Street,3
13093,13093,Adams St @ Grenwold Rd,,,,42.253016,-71.017747,LocalBus,,,,0,13093-parent,1,Quincy,Adams Street,Whitwell Street,3
5012-parent,5012-parent,College Ave @ Broadway,,,,42.400532,-71.11736,LocalBus,,,,1,,1,Somerville,College Avenue,Powder House Square,3
5012,5012,College Ave @ Broadway,,,,42.400532,-71.11736,LocalBus,,,,0,5012-parent,1,Somerville,College Avenue,Powder House Square,3
4006-parent,4006-parent,S Franklin St @ Holbrook HS,,,,42.149669,-71.008428,LocalBus,,,,1,,0,Holbrook,South Franklin Street,Adams Street,3
4006,4006,S Franklin St @ Holbrook HS,,,,42.149669,-71.008428,LocalBus,,,,0,4006-parent,0,Holbrook,South Franklin Street,Adams Street,3
4762-parent,4762-parent,Paradise Rd @ Ellis Rd,,,,42.473552,-70.917198,LocalBus,,,,1,,0,Swampscott,Paradise Road,Ellis Road,3
4762,4762,Paradise Rd @ Ellis Rd,,,,42.473552,-70.917198,LocalBus,,,,0,4762-parent,0,Swampscott,Paradise Road,Ellis Road,3
406-parent,406-parent,Warren St @ ML King Blvd,,,,42.318133,-71.08212,LocalBus,,,,1,,1,Boston,Warren Street,Martin Luther King Boulevard,3
406,406,Warren St @ ML King Blvd,,,,42.318133,-71.08212,LocalBus,,,,0,406-parent,1,Boston,Warren Street,Martin Luther King Boulevard,3
5822-parent,5822-parent,Revere Beach Pkwy @ Woods Ave,,,,42.402491,-70.999702,LocalBus,,,,1,,0,Revere,Revere Beach Parkway,Woods Avenue,3
5822,5822,Revere Beach Pkwy @ Woods Ave,,,,42.402491,-70.999702,LocalBus,,,,0,5822-parent,0,Revere,Revere Beach Parkway,Woods Avenue,3
74618-parent,74618-parent,Washington St opp Eastbrook Rd,,,,42.254297,-71.165565,LocalBus,,,,1,,1,Dedham,Washington Street,East Street,3
74618,74618,Washington St opp Eastbrook Rd,,,,42.254297,-71.165565,LocalBus,,,,0,74618-parent,1,Dedham,Washington Street,East Street,3
71420-parent,71420-parent,Nantasket Ave fr Kingsley Playgrnd to Edgewater Rd,,,,42.278844,-70.867764,LocalBus,,,,1,,1,Hull,Nantasket Avenue,,3
71420,71420,Nantasket Ave fr Kingsley Playgrnd to Edgewater Rd,,,,42.278844,-70.867764,LocalBus,,,,0,71420-parent,1,Hull,Nantasket Avenue,,3
9230-parent,9230-parent,Main St @ Lebanon St,,,,42.460534,-71.062229,LocalBus,,,,1,,1,Melrose,Main Street,Porter Street,3
9230,9230,Main St @ Lebanon St,,,,42.460534,-71.062229,LocalBus,,,,0,9230-parent,1,Melrose,Main Street,Porter Street,3
3362-parent,3362-parent,Granite Ave @ Emerson Rd,,,,42.261598,-71.042902,LocalBus,,,,1,,1,Milton,Granite Avenue,Emerson Road,3
3362,3362,Granite Ave @ Emerson Rd,,,,42.261598,-71.042902,LocalBus,,,,0,3362-parent,1,Milton,Granite Avenue,Emerson Road,3
1607-parent,1607-parent,Bacon St @ Greenwood Ln,,,,42.386659,-71.240623,LocalBus,,,,1,,1,Waltham,Bacon Street,Greenwood Lane,3
1607,1607,Bacon St @ Greenwood Ln,,,,42.386659,-71.240623,LocalBus,,,,0,1607-parent,1,Waltham,Bacon Street,Greenwood Lane,3
3783-parent,3783-parent,Franklin St @ Summer St,,,,42.203136,-71.007714,LocalBus,,,,1,,1,Braintree,Franklin Street,Summer Street,3
3783,3783,Franklin St @ Summer St,,,,42.203136,-71.007714,LocalBus,,,,0,3783-parent,1,Braintree,Franklin Street,Summer Street,3
3298-parent,3298-parent,Palmer St @ Forbush Ave,,,,42.257883,-70.971888,LocalBus,,,,1,,1,Quincy,Palmer Street,Empire Street,3
3298,3298,Palmer St @ Forbush Ave,,,,42.257883,-70.971888,LocalBus,,,,0,3298-parent,1,Quincy,Palmer Street,Empire Street,3
593-parent,593-parent,Dorchester Ave opp St Gregory St,,,,42.275402,-71.067153,LocalBus,,,,1,,1,Boston,Dorchester Avenue,Saint Gregory Street,3
593,593,Dorchester Ave opp St Gregory St,,,,42.275402,-71.067153,LocalBus,,,,0,593-parent,1,Boston,Dorchester Avenue,Saint Gregory Street,3
807-parent,807-parent,Centre St @ Corey St,,,,42.286119,-71.155081,LocalBus,,,,1,,1,Boston,Centre Street,Corey Street,3
807,807,Centre St @ Corey St,,,,42.286119,-71.155081,LocalBus,,,,0,807-parent,1,Boston,Centre Street,Corey Street,3
3687-parent,3687-parent,Broad St @ Cottage St,,,,42.216401,-70.927739,LocalBus,,,,1,,1,Weymouth,Broad Street,Cottage Street,3
3687,3687,Broad St @ Cottage St,,,,42.216401,-70.927739,LocalBus,,,,0,3687-parent,1,Weymouth,Broad Street,Cottage Street,3
24610-parent,24610-parent,Rindge Ave @ Hollis St,,,,42.39295,-71.128818,LocalBus,,,,1,,1,Cambridge,Rindge Avenue,Yerxa Road,3
24610,24610,Rindge Ave @ Hollis St,,,,42.39295,-71.128818,LocalBus,,,,0,24610-parent,1,Cambridge,Rindge Avenue,Yerxa Road,3
5582-parent,5582-parent,290 Park Ave opp Essex St,,,,42.412056,-71.020172,LocalBus,,,,1,,1,Revere,Park Avenue,Essex Street,3
5582,5582,290 Park Ave opp Essex St,,,,42.412056,-71.020172,LocalBus,,,,0,5582-parent,1,Revere,Park Avenue,Essex Street,3
163-parent,163-parent,W Broadway @ B St,,,,42.34072,-71.053732,LocalBus,,,,1,,1,Boston,West Broadway,B Street,3
163,163,W Broadway @ B St,,,,42.34072,-71.053732,LocalBus,,,,0,163-parent,1,Boston,West Broadway,B Street,3
3404-parent,3404-parent,Copeland St opp Badgers Ln,,,,42.245373,-71.030248,LocalBus,,,,1,,1,Quincy,Copeland Street,Badgers Lane,3
3404,3404,Copeland St opp Badgers Ln,,,,42.245373,-71.030248,LocalBus,,,,0,3404-parent,1,Quincy,Copeland Street,Badgers Lane,3
9019-parent,9019-parent,68 Hunting St opp Hunting Playground,,,,42.434141,-71.035964,LocalBus,,,,1,,1,Malden,Hunting Street,Coleman Street,3
9019,9019,68 Hunting St opp Hunting Playground,,,,42.434141,-71.035964,LocalBus,,,,0,9019-parent,1,Malden,Hunting Street,Coleman Street,3
49915-parent,49915-parent,Montvale Ave opp Eastern Ave,,,,42.481552,-71.144219,LocalBus,,,,1,,1,Woburn,Montvale Avenue,Eastern Avenue,3
49915,49915,Montvale Ave opp Eastern Ave,,,,42.481552,-71.144219,LocalBus,,,,0,49915-parent,1,Woburn,Montvale Avenue,Eastern Avenue,3
19215-parent,19215-parent,Florence St @ Ramsdell Rd,,,,42.428682,-71.067966,LocalBus,,,,1,,1,Malden,Florence Street,Ramsdell Road,3
19215,19215,Florence St @ Ramsdell Rd,,,,42.428682,-71.067966,LocalBus,,,,0,19215-parent,1,Malden,Florence Street,Ramsdell Road,3
1115-parent,1115-parent,Cambridge St @ Seattle St,,,,42.358658,-71.123967,LocalBus,,,,1,,1,Boston,Cambridge Street,Windom Street,3
1115,1115,Cambridge St @ Seattle St,,,,42.358658,-71.123967,LocalBus,,,,0,1115-parent,1,Boston,Cambridge Street,Windom Street,3
